MonthlyIncome,Age,TotalEarnInCompany,Attrition
4898,28,293880.0,0
4898,33,293880.0,0
4898,28,293880.0,0
4898,28,293880.0,0
4898,33,293880.0,0
4898,33,293880.0,0
4898,28,293880.0,0
4898,33,293880.0,0
4898,28,293880.0,0
4898,33,293880.0,0
4898,28,293880.0,0
4898,28,293880.0,0
4898,33,293880.0,0
4898,33,293880.0,0
4789,49,241365.6,0
4789,42,241365.6,0
4789,42,241365.6,0
4789,49,241365.6,0
4789,42,241365.6,0
4789,42,241365.6,0
4789,49,241365.6,0
4789,49,241365.6,0
4789,49,241365.6,0
4789,42,241365.6,0
4789,42,241365.6,0
4789,49,241365.6,0
4789,42,241365.6,0
4789,42,241365.6,0
4789,49,241365.6,0
4789,49,241365.6,0
3180,29,175536.0,0
3180,33,175536.0,0
3180,29,175536.0,0
3180,33,175536.0,0
3180,29,175536.0,0
3180,29,175536.0,0
3180,33,175536.0,0
3180,33,175536.0,0
3180,29,175536.0,0
3180,33,175536.0,0
3180,29,175536.0,0
3180,33,175536.0,0
3180,29,175536.0,0
3180,29,175536.0,0
3180,33,175536.0,0
3180,33,175536.0,0
6549,28,778021.2000000001,0
6549,30,778021.2000000001,0
6549,30,778021.2000000001,0
6549,28,778021.2000000001,0
6549,28,778021.2000000001,0
6549,28,778021.2000000001,0
6549,30,778021.2000000001,0
6549,30,778021.2000000001,0
6549,28,778021.2000000001,0
6549,30,778021.2000000001,0
6549,30,778021.2000000001,0
6549,28,778021.2000000001,0
6549,28,778021.2000000001,0
6549,28,778021.2000000001,0
6549,30,778021.2000000001,0
6549,30,778021.2000000001,0
6388,33,76656.0,0
6388,42,76656.0,0
6388,33,76656.0,0
6388,42,76656.0,0
6388,33,76656.0,0
6388,33,76656.0,0
6388,42,76656.0,0
6388,42,76656.0,0
6388,33,76656.0,0
6388,42,76656.0,0
6388,33,76656.0,0
6388,42,76656.0,0
6388,33,76656.0,0
6388,33,76656.0,0
6388,42,76656.0,0
6388,42,76656.0,0
11244,32,809568.0,0
11244,19,809568.0,1
11244,32,809568.0,0
11244,19,809568.0,1
11244,19,809568.0,1
11244,19,134928.0,1
11244,32,809568.0,0
11244,32,809568.0,0
11244,32,809568.0,0
11244,19,809568.0,1
11244,32,809568.0,0
11244,19,809568.0,1
1859,32,44616.0,0
11244,32,809568.0,0
16032,54,3030048.0,0
16032,31,3030048.0,0
16032,54,3030048.0,0
16032,31,3030048.0,0
16032,31,3030048.0,0
16032,31,3030048.0,0
16032,54,3030048.0,0
16032,54,3030048.0,0
16032,31,3030048.0,0
16032,54,3030048.0,0
16032,31,3030048.0,0
16032,31,3030048.0,0
16032,31,3030048.0,0
16032,54,3030048.0,0
2362,29,283440.0,1
2362,31,283440.0,0
2362,29,283440.0,1
2362,31,283440.0,0
2362,29,283440.0,1
2362,29,283440.0,1
2362,31,283440.0,0
2362,31,283440.0,0
2362,29,283440.0,1
2362,31,283440.0,0
2362,29,283440.0,1
2362,31,283440.0,0
2362,29,283440.0,1
2362,29,283440.0,1
2362,31,283440.0,0
2362,31,283440.0,0
16328,44,4320388.8,0
16328,49,4320388.8,0
16328,49,4320388.8,0
16328,44,4320388.8,0
16328,44,4320388.8,0
16328,44,4320388.8,0
16328,49,4320388.8,0
16328,49,4320388.8,0
16328,44,4320388.8,0
16328,49,4320388.8,0
16328,49,4320388.8,0
16328,44,4320388.8,0
16328,44,4320388.8,0
16328,44,4320388.8,0
16328,49,4320388.8,0
16328,49,4320388.8,0
8376,39,301536.0,0
8376,55,301536.0,0
8376,39,301536.0,0
8376,55,301536.0,0
8376,39,301536.0,0
8376,39,301536.0,0
8376,55,301536.0,0
8376,39,301536.0,0
8376,55,301536.0,0
8376,39,301536.0,0
8376,55,301536.0,0
8376,39,301536.0,0
8376,39,301536.0,0
8376,39,844300.8,0
8376,40,603072.0,0
8376,41,301536.0,0
8376,44,211075.2,0
8376,45,115588.79999999999,0
8376,45,502560.0,0
8376,47,949838.4,0
8376,55,301536.0,0
10008,55,360288.0,0
16606,46,2929298.4,0
16606,59,2929298.4,0
16606,46,2929298.4,0
16606,59,2929298.4,0
16606,46,2929298.4,0
16606,46,2929298.4,0
16606,59,2929298.4,0
2897,59,803048.4,0
16606,46,2929298.4,0
16606,59,2929298.4,0
16606,46,2929298.4,0
16606,59,2929298.4,0
16606,46,2929298.4,0
16606,46,2929298.4,0
16606,59,2929298.4,0
2897,59,803048.4,0
8606,35,1239264.0,0
8606,34,1239264.0,0
8606,35,1239264.0,0
8606,34,1239264.0,0
8606,34,1239264.0,0
8606,34,1239264.0,0
8606,35,1239264.0,0
8606,35,1239264.0,0
8606,35,1239264.0,0
8606,34,1239264.0,0
8606,35,1239264.0,0
2795,34,221364.00000000003,0
8606,34,1239264.0,0
8606,34,1239264.0,0
8606,35,1239264.0,0
8606,35,1239264.0,0
2272,23,136320.0,0
2272,28,136320.0,0
2272,28,136320.0,0
2272,23,136320.0,0
2272,23,143136.0,0
2272,23,143136.0,0
2272,28,136320.0,0
2272,28,136320.0,0
2272,23,136320.0,0
2272,28,136320.0,0
2272,28,136320.0,0
2272,23,136320.0,0
2272,23,143136.0,0
2272,23,143136.0,0
2272,28,136320.0,0
2272,28,136320.0,0
2018,42,145296.0,0
2018,42,145296.0,0
2018,42,145296.0,0
2018,42,145296.0,0
2018,42,145296.0,0
2018,42,145296.0,0
2018,42,145296.0,0
2018,42,145296.0,0
7083,34,934956.0,0
7083,44,934956.0,1
7083,34,934956.0,0
7083,44,934956.0,1
7083,34,934956.0,0
7083,34,934956.0,0
7083,44,934956.0,1
7083,44,934956.0,1
7083,34,934956.0,0
7083,44,934956.0,1
7083,34,934956.0,0
7083,44,934956.0,1
7083,34,934956.0,0
7083,34,934956.0,0
7083,44,934956.0,1
7083,44,934956.0,1
4084,31,392064.0,1
4084,51,392064.0,0
4084,31,392064.0,1
4084,51,392064.0,0
4084,31,392064.0,1
4084,31,392064.0,1
4084,51,392064.0,0
4084,51,392064.0,0
4084,31,392064.0,1
4084,51,392064.0,0
4084,31,392064.0,1
4084,51,392064.0,0
4084,31,392064.0,1
4084,31,392064.0,1
4084,51,392064.0,0
4084,51,392064.0,0
14411,50,5706756.0,0
14411,30,5706756.0,0
14411,30,5706756.0,0
14411,50,5706756.0,0
14411,30,5706756.0,0
14411,30,5706756.0,0
14411,50,5706756.0,0
14411,50,5706756.0,0
14411,50,5706756.0,0
14411,30,5706756.0,0
14411,30,5706756.0,0
14411,50,5706756.0,0
14411,30,5706756.0,0
14411,30,5706756.0,0
14411,50,5706756.0,0
14411,50,5706756.0,0
2308,34,348969.60000000003,0
2308,25,348969.60000000003,0
2308,25,348969.60000000003,0
2308,34,348969.60000000003,0
2308,25,348969.60000000003,0
2308,25,348969.60000000003,0
2308,34,348969.60000000003,0
2308,34,348969.60000000003,0
2308,34,348969.60000000003,0
2308,25,348969.60000000003,0
2308,25,348969.60000000003,0
2308,34,348969.60000000003,0
2308,25,348969.60000000003,0
2308,25,348969.60000000003,0
2308,34,348969.60000000003,0
2308,34,348969.60000000003,0
4841,42,121993.20000000001,0
4841,32,121993.20000000001,0
4841,42,121993.20000000001,0
4841,32,121993.20000000001,0
4841,32,121993.20000000001,0
4841,32,121993.20000000001,0
4841,42,121993.20000000001,0
4841,42,121993.20000000001,0
4841,42,121993.20000000001,0
4841,32,121993.20000000001,0
4841,42,121993.20000000001,0
4841,32,121993.20000000001,0
4841,32,121993.20000000001,0
4841,42,121993.20000000001,0
4841,42,121993.20000000001,0
4285,37,565620.0,0
4285,45,565620.0,0
4285,37,565620.0,0
4285,45,565620.0,0
4285,37,565620.0,0
4285,37,565620.0,0
4285,45,565620.0,0
4285,45,565620.0,0
4285,37,565620.0,0
4285,45,565620.0,0
4285,37,565620.0,0
4285,45,565620.0,0
8321,37,1098372.0,0
4285,37,565620.0,0
9715,29,979272.0,0
9715,39,979272.0,0
9715,29,979272.0,0
9715,39,979272.0,0
9715,29,979272.0,0
9715,29,979272.0,0
9715,39,979272.0,0
9715,39,979272.0,0
9715,29,979272.0,0
9715,39,979272.0,0
9715,29,979272.0,0
9715,39,979272.0,0
9715,29,979272.0,0
9715,29,979272.0,0
9715,39,979272.0,0
9715,39,979272.0,0
4320,33,311040.0,0
4320,39,311040.0,1
4320,39,311040.0,1
4320,33,311040.0,0
4320,33,311040.0,0
4320,33,311040.0,0
4320,39,311040.0,1
4320,39,311040.0,1
4320,33,311040.0,0
4320,39,311040.0,1
4320,39,311040.0,1
4320,33,311040.0,0
4320,33,311040.0,0
4320,33,311040.0,0
4320,39,311040.0,1
4320,39,311040.0,1
2132,45,161179.2,0
2132,30,161179.2,0
2132,30,161179.2,0
2132,45,161179.2,0
2132,30,161179.2,0
2132,30,161179.2,0
2132,45,161179.2,0
2132,45,161179.2,0
2132,45,161179.2,0
2132,30,161179.2,0
2132,30,161179.2,0
2132,45,161179.2,0
2132,30,161179.2,0
2132,30,161179.2,0
2132,45,161179.2,0
10124,42,2678810.4,0
10124,41,2678810.4,0
10124,42,2678810.4,0
10124,41,2678810.4,0
10124,41,2678810.4,0
10124,41,2678810.4,0
10124,42,2678810.4,0
10124,42,2678810.4,0
10124,42,2678810.4,0
10124,41,2678810.4,0
10124,42,2678810.4,0
10124,41,2678810.4,0
10124,41,2678810.4,0
10124,41,2678810.4,0
10124,42,2678810.4,0
10124,42,2678810.4,0
5473,40,591084.0,0
5473,55,591084.0,0
5473,55,591084.0,0
5473,40,591084.0,0
5473,40,591084.0,0
5473,40,591084.0,0
5473,55,591084.0,0
5473,40,591084.0,0
5473,55,591084.0,0
5473,55,591084.0,0
5473,40,591084.0,0
5473,40,591084.0,0
5473,55,591084.0,0
5473,55,591084.0,0
5207,33,1049731.2,0
5207,34,1049731.2,0
5207,34,1049731.2,0
5207,33,1049731.2,0
5207,33,1049731.2,0
5207,33,1049731.2,0
5207,34,1049731.2,0
5207,34,1049731.2,0
5207,33,1049731.2,0
5207,34,1049731.2,0
5207,34,1049731.2,0
5207,33,1049731.2,0
5207,33,1049731.2,0
5207,33,1049731.2,0
5207,34,1049731.2,0
5207,34,1049731.2,0
16437,40,4339368.0,0
16437,25,4339368.0,0
16437,40,4339368.0,0
16437,25,4339368.0,0
16437,25,4339368.0,0
16437,25,4339368.0,0
16437,40,4339368.0,0
16437,40,4339368.0,0
16437,40,4339368.0,0
16437,25,4339368.0,0
16437,40,4339368.0,0
16437,25,4339368.0,0
16437,25,4339368.0,0
16437,25,4339368.0,0
16437,40,4339368.0,0
16437,40,4339368.0,0
2296,24,63369.6,0
2296,58,63369.6,1
2296,58,63369.6,1
2296,24,63369.6,0
2296,24,57859.200000000004,0
2296,24,60614.4,0
2296,58,63369.6,1
2296,58,63369.6,1
2296,24,63369.6,0
2296,58,63369.6,1
2296,58,63369.6,1
2296,24,63369.6,0
2296,24,57859.200000000004,0
2296,24,60614.4,0
2296,58,63369.6,1
2296,58,63369.6,1
4069,40,146484.0,0
4069,27,146484.0,0
4069,40,146484.0,0
4069,27,146484.0,0
4069,27,146484.0,0
4069,27,146484.0,0
4069,40,146484.0,0
4069,40,146484.0,0
4069,40,146484.0,0
4069,27,146484.0,0
4069,40,146484.0,0
4069,27,146484.0,0
4069,27,146484.0,0
4069,27,146484.0,0
4069,40,146484.0,0
7441,45,1129543.7999999998,0
7441,35,1129543.7999999998,0
7441,45,1129543.7999999998,0
7441,35,1129543.7999999998,0
7441,35,1129543.7999999998,0
7441,35,1129543.7999999998,0
7441,45,1129543.7999999998,0
7441,45,1129543.7999999998,0
7441,45,1129543.7999999998,0
7441,35,1129543.7999999998,0
7441,45,1129543.7999999998,0
7441,35,1129543.7999999998,0
17924,35,1129212.0,0
7441,35,1129543.7999999998,0
7441,45,1129543.7999999998,0
7441,45,1129543.7999999998,0
2430,35,192456.00000000003,0
2430,40,192456.00000000003,0
2430,40,192456.00000000003,0
2430,35,192456.00000000003,0
2430,35,192456.00000000003,0
2430,35,192456.00000000003,0
2430,40,192456.00000000003,0
2430,40,192456.00000000003,0
2430,35,192456.00000000003,0
2430,40,192456.00000000003,0
2430,40,192456.00000000003,0
2430,35,192456.00000000003,0
2430,35,192456.00000000003,0
2430,35,192456.00000000003,0
2430,40,192456.00000000003,0
5878,32,592502.4,0
5878,34,592502.4,0
5878,32,592502.4,0
5878,34,592502.4,0
5878,32,592502.4,0
5878,32,592502.4,0
5878,34,592502.4,0
5878,34,592502.4,0
5878,32,592502.4,0
5878,34,592502.4,0
5878,32,592502.4,0
5878,34,592502.4,0
17924,32,1129212.0,0
8392,32,1163131.2,0
5878,34,592502.4,0
5878,34,592502.4,0
2644,36,126912.0,0
2644,31,126912.0,1
2644,36,126912.0,0
2644,31,126912.0,1
2644,31,126912.0,1
2644,31,126912.0,1
2644,36,126912.0,0
2644,36,126912.0,0
2644,36,126912.0,0
2644,31,126912.0,1
2644,36,126912.0,0
2644,31,126912.0,1
2644,31,126912.0,1
2644,31,126912.0,1
2644,36,126912.0,0
2644,36,126912.0,0
6439,48,730182.6,0
6439,52,730182.6,0
6439,48,730182.6,0
6439,52,730182.6,0
6439,48,730182.6,0
6439,48,730182.6,0
6439,52,730182.6,0
6439,52,730182.6,0
6439,48,730182.6,0
6439,52,730182.6,0
6439,48,730182.6,0
6439,52,730182.6,0
6439,48,730182.6,0
6439,48,730182.6,0
6439,52,730182.6,0
6439,52,730182.6,0
2451,29,64706.40000000001,0
2451,43,64706.40000000001,0
2451,43,64706.40000000001,0
2451,29,64706.40000000001,0
2451,29,64706.40000000001,0
2451,29,64706.40000000001,0
2451,43,64706.40000000001,0
2451,43,64706.40000000001,0
2451,29,64706.40000000001,0
2451,43,64706.40000000001,0
2451,43,64706.40000000001,0
2451,29,64706.40000000001,0
2451,29,64706.40000000001,0
2451,29,64706.40000000001,0
2451,43,64706.40000000001,0
2451,43,64706.40000000001,0
6392,33,241617.6,0
6392,26,241617.6,0
6392,26,241617.6,0
6392,33,241617.6,0
6392,26,241617.6,0
6392,26,241617.6,0
6392,33,241617.6,0
6392,33,241617.6,0
6392,33,241617.6,0
6392,26,241617.6,0
6392,26,241617.6,0
6392,33,241617.6,0
6392,26,241617.6,0
6392,26,241617.6,0
6392,33,241617.6,0
6392,33,241617.6,0
9714,30,1346360.4000000001,1
9714,37,1346360.4000000001,0
9714,30,1346360.4000000001,1
9714,37,1346360.4000000001,0
9714,30,1346360.4000000001,1
9714,30,1346360.4000000001,1
9714,37,1346360.4000000001,0
9714,37,1346360.4000000001,0
9714,30,1346360.4000000001,1
9714,37,1346360.4000000001,0
9714,30,1346360.4000000001,1
9714,37,1346360.4000000001,0
9714,30,1346360.4000000001,1
9714,30,1346360.4000000001,1
9714,37,1346360.4000000001,0
5731,37,794316.6,0
6077,38,510468.0,0
6077,54,510468.0,0
6077,54,510468.0,0
6077,38,510468.0,0
6077,38,510468.0,0
6077,38,510468.0,0
6077,54,510468.0,0
6077,54,510468.0,0
6077,38,510468.0,0
6077,54,510468.0,0
6077,54,510468.0,0
6077,38,510468.0,0
6077,38,510468.0,0
6077,38,510468.0,0
6077,54,510468.0,0
6077,54,510468.0,0
2450,35,117600.0,0
2450,58,117600.0,0
2450,35,117600.0,0
2450,58,117600.0,0
2450,35,117600.0,0
2450,35,117600.0,0
2450,58,117600.0,0
2450,58,117600.0,0
2450,35,117600.0,0
2450,58,117600.0,0
2450,35,117600.0,0
2450,58,117600.0,0
2450,35,117600.0,0
2450,35,117600.0,0
2450,58,117600.0,0
2450,58,117600.0,0
9250,30,582750.0,0
9250,55,582750.0,0
9250,30,582750.0,0
9250,30,582750.0,0
9250,30,582750.0,0
9250,55,582750.0,0
9250,30,582750.0,0
9250,55,582750.0,0
9250,30,582750.0,0
9250,30,582750.0,0
9250,30,582750.0,0
9250,55,582750.0,0
9250,55,582750.0,0
2074,35,52264.8,1
2074,47,52264.8,0
2074,35,52264.8,1
2074,47,52264.8,0
2074,35,52264.8,1
2074,35,52264.8,1
2074,47,52264.8,0
2074,47,52264.8,0
2074,35,52264.8,1
2074,35,52264.8,1
2074,47,52264.8,0
2074,35,52264.8,1
2074,35,52264.8,1
2074,47,52264.8,0
2074,47,52264.8,0
10169,53,4356399.600000001,1
10169,24,4356399.600000001,0
10169,53,4356399.600000001,1
10169,24,4356399.600000001,0
10169,24,4563847.2,0
10169,24,4563847.2,0
10169,53,4356399.600000001,1
10169,53,4356399.600000001,1
10169,53,4356399.600000001,1
10169,53,4356399.600000001,1
10169,24,4356399.600000001,0
10169,24,4563847.2,0
10169,24,4563847.2,0
10169,53,4356399.600000001,1
10169,53,4356399.600000001,1
4855,38,384516.00000000006,1
4855,41,384516.00000000006,0
4855,38,384516.00000000006,1
4855,41,384516.00000000006,0
4855,38,384516.00000000006,1
4855,38,384516.00000000006,1
4855,41,384516.00000000006,0
4855,41,384516.00000000006,0
4855,38,384516.00000000006,1
4855,38,384516.00000000006,1
4855,41,384516.00000000006,0
4855,38,384516.00000000006,1
4855,38,384516.00000000006,1
4855,41,384516.00000000006,0
4855,41,384516.00000000006,0
4087,32,360473.4,0
4087,45,360473.4,0
4087,32,360473.4,0
4087,45,360473.4,0
4087,32,360473.4,0
4087,32,360473.4,0
4087,45,360473.4,0
4087,45,360473.4,0
4087,32,360473.4,0
4087,32,360473.4,0
4087,45,360473.4,0
4087,32,360473.4,0
4087,32,360473.4,0
2367,48,268417.8,0
2367,31,268417.8,0
2367,31,268417.8,0
2367,48,268417.8,0
2367,31,268417.8,0
2367,31,268417.8,0
2367,48,268417.8,0
2367,48,268417.8,0
2367,48,268417.8,0
2367,31,268417.8,0
2367,48,268417.8,0
2367,31,268417.8,0
2367,31,268417.8,0
2367,48,268417.8,0
2367,48,268417.8,0
2972,34,71328.0,0
2972,40,71328.0,0
2972,34,71328.0,0
2972,40,71328.0,0
2972,34,71328.0,0
2972,34,71328.0,0
2972,40,71328.0,0
2972,40,71328.0,0
2972,34,71328.0,0
2972,34,71328.0,0
2972,40,71328.0,0
2972,34,71328.0,0
2972,34,71328.0,0
2972,40,71328.0,0
19586,55,9130993.200000001,0
19586,28,9130993.200000001,0
19586,28,9130993.200000001,0
19586,55,9130993.200000001,0
19586,28,9130993.200000001,0
19586,28,9130993.200000001,0
7005,53,420300.0,0
14336,54,4696473.600000001,0
6032,55,434304.0,0
19586,55,9130993.200000001,0
19586,28,9130993.200000001,0
19586,55,9130993.200000001,0
19586,28,9130993.200000001,0
19586,28,9130993.200000001,0
7005,53,420300.0,0
14336,54,4696473.600000001,0
6032,55,434304.0,0
19586,55,9130993.200000001,0
5484,34,207295.2,0
5484,53,207295.2,0
5484,34,207295.2,0
5484,53,207295.2,0
5484,34,207295.2,0
5484,34,207295.2,0
5484,53,207295.2,0
5484,34,207295.2,0
5484,34,207295.2,0
5484,53,207295.2,0
5484,34,207295.2,0
5484,34,207295.2,0
5484,53,207295.2,0
2061,26,49464.0,0
2061,40,49464.0,0
2061,40,49464.0,0
2061,26,49464.0,0
2061,26,49464.0,0
2061,26,49464.0,0
2061,40,49464.0,0
2061,40,49464.0,0
2061,26,49464.0,0
2061,40,49464.0,0
2061,26,49464.0,0
2061,26,49464.0,0
2061,26,49464.0,0
2061,40,49464.0,0
2061,40,49464.0,0
9924,38,1250424.0,0
9924,33,1250424.0,0
9924,33,1250424.0,0
9924,38,1250424.0,0
9924,33,1250424.0,0
9924,33,1250424.0,0
9924,38,1250424.0,0
9924,38,1250424.0,0
9924,38,1250424.0,0
9924,33,1250424.0,0
9924,38,1250424.0,0
9924,33,1250424.0,0
9924,33,1250424.0,0
9924,38,1250424.0,0
9924,38,1250424.0,0
4198,38,201504.0,0
4198,42,201504.0,0
4198,42,201504.0,0
4198,38,201504.0,0
4198,38,201504.0,0
4198,38,201504.0,0
4198,42,201504.0,0
4198,42,201504.0,0
4198,38,201504.0,0
4198,42,201504.0,0
4198,38,201504.0,0
4198,38,201504.0,0
4198,38,201504.0,0
4198,42,201504.0,0
4198,42,201504.0,0
6815,36,163560.0,0
6815,34,163560.0,0
6815,36,163560.0,0
6815,34,163560.0,0
6815,34,163560.0,0
6815,34,163560.0,0
6815,36,163560.0,0
6815,36,163560.0,0
6815,36,163560.0,0
6815,36,163560.0,0
6815,34,163560.0,0
6815,34,163560.0,0
6815,34,163560.0,0
6815,36,163560.0,0
6815,36,163560.0,0
4723,29,623436.0,0
4723,34,623436.0,1
4723,29,623436.0,0
4723,34,623436.0,1
4723,29,623436.0,0
4723,29,623436.0,0
4723,34,623436.0,1
4723,34,623436.0,1
4723,29,623436.0,0
4723,29,623436.0,0
4723,34,623436.0,1
4723,29,623436.0,0
4723,29,623436.0,0
4723,34,623436.0,1
4723,34,623436.0,1
6142,35,442224.0,0
6142,24,442224.0,1
6142,24,442224.0,1
6142,35,442224.0,0
6142,24,486446.4,1
6142,24,486446.4,1
6142,35,442224.0,0
6142,35,442224.0,0
6142,35,442224.0,0
6142,24,442224.0,1
6142,35,442224.0,0
6142,24,486446.4,1
6142,24,486446.4,1
6142,35,442224.0,0
6142,35,442224.0,0
8237,39,830289.6000000001,0
8237,44,830289.6000000001,0
8237,39,830289.6000000001,0
8237,39,830289.6000000001,0
8237,39,830289.6000000001,0
8237,44,830289.6000000001,0
8237,44,830289.6000000001,0
8237,39,830289.6000000001,0
8237,44,830289.6000000001,0
8237,39,830289.6000000001,0
8237,39,830289.6000000001,0
8237,44,830289.6000000001,0
8237,44,830289.6000000001,0
8853,29,780834.6,0
8853,29,780834.6,0
8853,33,780834.6,0
8853,29,780834.6,0
8853,29,780834.6,0
8853,33,780834.6,0
8853,33,780834.6,0
8853,29,780834.6,0
8853,33,780834.6,0
8853,29,780834.6,0
8853,33,780834.6,0
8853,29,780834.6,0
8853,29,780834.6,0
8853,33,780834.6,0
8853,33,780834.6,0
19331,50,487141.2,0
19331,47,487141.2,0
19331,50,487141.2,0
19331,47,487141.2,0
19331,47,487141.2,0
19331,47,487141.2,0
19331,50,487141.2,0
19331,50,487141.2,0
19331,50,487141.2,0
19331,47,487141.2,0
19331,50,487141.2,0
19331,47,487141.2,0
19331,47,487141.2,0
19331,47,487141.2,0
19331,50,487141.2,0
19331,50,487141.2,0
2073,23,78359.40000000001,0
2073,28,78359.40000000001,1
2073,28,78359.40000000001,1
2073,23,78359.40000000001,0
2073,23,78359.40000000001,0
2073,23,78359.40000000001,0
2073,28,78359.40000000001,1
2073,28,78359.40000000001,1
2073,23,78359.40000000001,0
2073,28,78359.40000000001,1
2073,28,78359.40000000001,1
2073,23,78359.40000000001,0
2073,23,78359.40000000001,0
2073,23,78359.40000000001,0
2073,28,78359.40000000001,1
2073,28,78359.40000000001,1
5562,36,280324.8,0
5562,49,280324.8,0
5562,49,280324.8,0
5562,36,280324.8,0
5562,36,280324.8,0
5562,36,280324.8,0
5562,49,280324.8,0
5562,49,280324.8,0
5562,36,280324.8,0
5562,49,280324.8,0
5562,49,280324.8,0
5562,36,280324.8,0
5562,36,280324.8,0
5562,36,280324.8,0
5562,49,280324.8,0
5562,49,280324.8,0
19613,42,470712.0,0
19613,42,470712.0,0
19613,32,470712.0,0
19613,32,470712.0,0
19613,32,470712.0,0
19613,42,470712.0,0
19613,42,470712.0,0
19613,42,470712.0,0
19613,32,470712.0,0
19613,42,470712.0,0
19613,32,470712.0,0
19613,32,470712.0,0
19613,32,470712.0,0
19613,42,470712.0,0
19613,42,470712.0,0
3407,35,494696.4,0
3407,54,494696.4,0
3407,54,494696.4,0
3407,35,494696.4,0
3407,35,494696.4,0
3407,35,494696.4,0
3407,54,494696.4,0
3407,35,494696.4,0
3407,54,494696.4,0
3407,54,494696.4,0
3407,35,494696.4,0
3407,35,494696.4,0
3407,35,494696.4,0
3407,54,494696.4,0
5063,34,574144.2000000001,0
5063,34,574144.2000000001,0
5063,50,574144.2000000001,0
5063,34,574144.2000000001,0
5063,34,574144.2000000001,0
5063,50,574144.2000000001,0
5063,50,574144.2000000001,0
5063,34,574144.2000000001,0
5063,50,574144.2000000001,0
5063,34,574144.2000000001,0
5063,50,574144.2000000001,0
5063,34,574144.2000000001,0
5063,34,574144.2000000001,0
5063,50,574144.2000000001,0
5063,50,574144.2000000001,0
4639,40,350708.4,0
4639,42,350708.4,0
4639,42,350708.4,0
4639,40,350708.4,0
4639,40,350708.4,0
4639,40,350708.4,0
4639,42,350708.4,0
4639,42,350708.4,0
4639,40,350708.4,0
4639,42,350708.4,0
4639,42,350708.4,0
4639,40,350708.4,0
4639,40,350708.4,0
4639,42,350708.4,0
4639,42,350708.4,0
4876,43,430063.2,0
4876,37,430063.2,0
4876,37,430063.2,0
4876,43,430063.2,0
4876,37,430063.2,0
4876,37,430063.2,0
4876,43,430063.2,0
4876,43,430063.2,0
4876,37,430063.2,0
4876,37,430063.2,0
4876,43,430063.2,0
4876,37,430063.2,0
4876,37,430063.2,0
4876,43,430063.2,0
4876,43,430063.2,0
2690,35,67788.0,0
2690,40,67788.0,0
2690,35,67788.0,0
2690,40,67788.0,0
2690,35,67788.0,0
2690,35,67788.0,0
2690,40,67788.0,0
2690,40,67788.0,0
2690,40,67788.0,0
2690,35,67788.0,0
2690,40,67788.0,0
2690,35,67788.0,0
2690,35,67788.0,0
2690,40,67788.0,0
2690,40,67788.0,0
17567,46,5691708.0,0
17567,40,5691708.0,0
17567,46,5691708.0,0
17567,40,5691708.0,0
17567,40,5691708.0,0
17567,40,5691708.0,0
17567,46,5691708.0,0
17567,46,5691708.0,0
17567,40,5691708.0,0
17567,46,5691708.0,0
17567,40,5691708.0,0
17567,40,5691708.0,0
17567,40,5691708.0,0
17567,46,5691708.0,0
17567,46,5691708.0,0
2408,28,66460.79999999999,1
2408,35,66460.79999999999,0
2408,28,66460.79999999999,1
2408,28,66460.79999999999,1
2408,28,66460.79999999999,1
2408,35,66460.79999999999,0
2408,35,66460.79999999999,0
2408,35,66460.79999999999,0
2408,35,66460.79999999999,0
2408,28,66460.79999999999,1
2408,28,66460.79999999999,1
2408,28,66460.79999999999,1
2408,35,66460.79999999999,0
2408,35,66460.79999999999,0
2814,22,168840.0,0
2814,38,168840.0,1
2814,22,168840.0,0
2814,22,168840.0,0
2814,22,177282.0,0
2814,38,168840.0,1
2814,38,168840.0,1
2814,38,168840.0,1
2814,38,168840.0,1
2814,22,168840.0,0
2814,22,168840.0,0
2814,22,177282.0,0
2814,38,168840.0,1
11245,50,4392297.0,0
11245,34,4392297.0,0
11245,50,4392297.0,0
11245,34,4392297.0,0
11245,34,4392297.0,0
11245,50,4392297.0,0
11245,50,4392297.0,0
11245,34,4392297.0,0
11245,34,4392297.0,0
11245,50,4392297.0,0
11245,34,4392297.0,0
11245,34,4392297.0,0
11245,50,4392297.0,0
11245,50,4392297.0,0
3312,32,174873.6,0
3312,29,174873.6,0
3312,29,174873.6,0
3312,32,174873.6,0
3312,29,174873.6,0
3312,29,174873.6,0
3312,32,174873.6,0
3312,32,174873.6,0
3312,29,174873.6,0
3312,29,174873.6,0
3312,32,174873.6,0
3312,29,174873.6,0
3312,29,174873.6,0
3312,32,174873.6,0
5985,32,215460.0,0
19049,44,5520400.2,0
19049,35,5520400.2,0
19049,44,5520400.2,0
19049,35,5520400.2,0
19049,35,5520400.2,0
19049,35,5520400.2,0
19049,44,5520400.2,0
19049,44,5520400.2,0
19049,35,5520400.2,0
19049,44,5520400.2,0
19049,35,5520400.2,0
19049,35,5520400.2,0
19049,35,5520400.2,0
19049,44,5520400.2,0
19049,44,5520400.2,0
2141,30,188836.2,0
2141,39,188836.2,0
2141,39,188836.2,0
2141,30,188836.2,0
2141,30,188836.2,0
2141,30,188836.2,0
2141,39,188836.2,0
2141,39,188836.2,0
2141,39,188836.2,0
2141,39,188836.2,0
2141,30,188836.2,0
2141,30,188836.2,0
2141,30,188836.2,0
